0.003555307,69.22197045
0.010480858,92.40575975
0.017449044,88.289474
0.023953978,90.98063915
0.031226791,71.51505938
0.037496269,55.72869233
0.044743693,41.62884026
0.050790198,42.98600604
0.058005002,38.72686073
0.064583911,33.35418311
0.071171292,10.58159766
0.077997486,4.934011916
0.091640789,-2.142555497
0.097918852,-7.500174955
0.10527122,-17.07060689
0.112544828,-10.63883801
0.118727134,-18.51812169
0.125721923,-13.48637646
0.138197387,-22.22281747
0.143981749,-25.88697203
0.152382733,-32.36391541
0.165466436,-31.83263231
0.171296904,-36.33656939
0.178573998,-27.08853673
0.185443071,-32.71643102
0.193260499,-30.20519169
0.198786233,-36.95240991
0.205263395,-28.54300145
0.211829757,-32.48438077
0.220015432,-34.46317867
0.22641265,-31.10520689
0.233686115,-32.23958899
0.23962954,-37.02075083
0.249701848,-37.035809
0.254552214,-31.99016393
0.262719356,-33.96664519
0.266874511,-37.06013374
0.277241611,-34.82843581
0.28242384,-45.22127546
0.290666048,-39.6177059
0.300023247,-39.34858938
0.3126259,-39.925047
0.324808478,-35.16705157
0.33843898,-36.58560835
0.33086686,-46.40199038
0.34264636,-43.32703496
0.351365604,-47.82749709
0.358148622,-45.30814951
0.367377565,-43.0718183
0.374455007,-41.39456989
0.382904548,-38.31498119
0.375525047,-48.13252154
0.385201755,-45.89619033
0.393878352,-43.6587008
0.410514644,-39.46326313
0.422290773,-44.2455833
0.402518848,-53.77199904
0.415536577,-50.41518558
0.428964095,-47.61977157
0.45712288,-42.59034298
0.432980119,-51.55304264
0.444137356,-49.31671143
0.445418163,-55.49326364
0.459859343,-50.45225185
0.476218777,-47.93869588
0.483693729,-53.55848192
0.494614696,-50.1981935
0.504182866,-46.83674676
0.513774949,-50.21209335
0.517181648,-44.31971583
0.523720613,-46.56994689
0.540502654,-49.38852732
0.568747146,-43.793066
0.583250415,-47.17072924
0.607797854,-46.06298852
0.619353118,-49.71903483
0.635362724,-45.79850528
0.598146976,-49.7062933
0.649436447,-51.42060797
0.639199596,-52.53761526
0.623468025,-43.54595758
0.55610213,-50.52175109
